ID#,State,LOT,Information[Bedroom],Type,Informative[Rooms],Built,Internet,Water,Information[Zestimate],SecMtg 2,SecMtgStat2,FamEmp 2,ChildAge 2,Language,Family,Grandparent,SSMC,English,Multigen,Move,Nchildren,Npersons Imputation,Partner,Under18,Over60,Over65,Workers 2,WkExp 2,WkStatus 2,Vehicles,HiValue,Validation
13054,42,1,3,2,8,1,1,800,85000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,2,0,Training
13055,42,1,3.252111125,2,7.311854708,1,1,1000,278047.29,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Validation
13056,42,2,3.252111125,2,7.311854708,1,3,2,278047.29,1,2,1,4,3,1,0,0,2,1,5,0,2,0,0,0,0,2,2,1,0,0,Training
13057,42,1,3,2,7,4,1,450,225000,0,3,3,4,1,1,0,0,1,1,2,0,4,0,0,1,0,3,4,7,4,0,Training
13058,42,1,3,2,6,1,3,340,55000,0,3,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Validation
13059,24,2,2,2,7,3,1,20,450000,0,,,,1,7,0,0,1,1,6,0,2.582010801,0,0,2,2,,,,1,0,Training
13060,42,2,3.252111125,2,7.311854708,7,1,600,278047.29,0,3,7,4,1,3,0,0,1,1,6,0,2,4,0,0,0,1,13,13,3,0,Test
13061,42,2,3,2,5,4,1,2,350000,0,3,5,2,1,2,0,0,1,1,3,0,2,0,1,0,0,1,10,10,1,0,Training
13062,24,1,5,2,13,11,1,1000,500000,0,3,1,3,1,1,0,0,1,1,4,4,7,0,1,0,0,3,2,1,4,1,Training
13063,24,1,3,2,7,8,1,200,230000,0,,4,4,1,1,0,0,1,1,5,0,2,0,0,2,1,0,9,9,3,0,Test
13064,42,1,3,2,7,7,1,200,350000,1,2,1,4,1,1,0,0,1,1,5,0,3,0,0,0,0,3,1,1,3,1,Training
13065,24,1,3,2,6,1,1,300,350000,0,3,5,9,1,2,0,0,1,1,4,9,9,0,0,0,0,2,10,10,2,0,Training
13066,42,2,5,2,10,13,1,2000,1000000,0,3,1,2,1,1,0,0,1,1,4,2,4,0,1,0,0,2,1,1,2,1,Training
13067,42,2,3,2,7,1,1,2,70000,0,3,,,1,4,0,0,1,1,2,0,2.582010801,0,0,0,0,,,,1,0,Training
13068,42,1,3,2,11,8,1,850,520000,0,3,1,3,3,1,0,0,1,1,3,3,5,0,1,0,0,2,1,1,2,1,Validation
13069,24,1,3,2,10,5,1,560,325000,0,3,1,4,1,1,0,0,1,1,7,0,2,0,0,2,2,2,4,1,2,1,Training
13070,42,1,3,2,6,5,3,2,200000,0,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,3,0,Validation
13071,42,1,2,1,5,6,1,1,80000,0,,8,4,1,3,0,0,1,1,6,0,2,0,0,2,1,0,15,15,0,0,Training
13072,24,1,3.252111125,3,7.311854708,2,1,550,278047.29,0,3,,,1,6,0,0,1,1,6,0,2.582010801,0,0,1,1,,,,1,0,Training
13073,24,1,3.252111125,2,7.311854708,3,1,300,278047.29,0,3,1,4,1,1,0,0,1,1,4,0,2,0,0,0,0,2,1,1,2,1,Training
13074,24,2,4,2,10,5,1,1200,400000,0,,4,4,1,1,0,0,1,1,7,0,3,0,0,2,2,1,9,9,3,0,Test
13075,42,1,4,2,8,14,1,900,300000,1,2,1,1,1,1,0,0,1,1,3,2,4,0,1,0,0,2,2,1,2,0,Training
13076,24,1,3,2,8,5,3,240,300000,0,,2,4,1,1,0,0,1,1,6,0,2,0,0,2,2,1,6,3,2,0,Test
13077,24,1,3.252111125,2,7.311854708,1,1,240,278047.29,1,2,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,2,1,Validation
13078,42,2,5,2,10,6,1,2,236000,0,,8,9,1,3,0,0,1,1,4,9,9,0,1,0,0,0,15,15,1,0,Training
13079,42,2,3.252111125,2,7.311854708,6,3,2,278047.29,0,,,,1,4,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,1,0,Test
13080,42,1,3,2,6,3,3,2,90000,,,4,4,1,1,0,0,1,1,5,0,2,0,0,2,2,1,8,9,1,0,Training
13081,42,1,5,2,10,3,1,900,950000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,1,1,2,1,Validation
13082,42,1,3,3,6,1,1,500,175000,0,3,7,9,1,3,0,0,1,1,5,9,9,0,0,0,0,2,13,13,2,0,Test
13083,24,2,4,2,9,6,1,2,500000,0,,4,4,1,1,0,0,1,1,6,0,2,0,0,2,1,1,6,9,3,0,Validation
13084,42,3,2,2,8,8,1,2,150000,0,,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,3,0,Validation
13085,42,1,3.252111125,3,7.311854708,1,1,1200,278047.29,0,,2,1,4,1,1,0,2,2,4,1,7,0,1,0,0,3,6,3,3,0,Training
13086,24,1,4,2,8,7,1,1000,483000,0,3,1,2,1,1,0,0,1,1,5,3,5,0,1,0,0,2,2,1,2,0,Training
13087,24,1,3,2,5,1,1,330,260000,0,3,3,4,1,1,0,0,1,1,4,0,2,0,0,0,0,1,6,7,2,0,Training
13088,42,1,4,2,9,3,2,900,395000,0,3,1,9,3,1,0,0,1,1,6,9,9,0,0,2,0,3,2,1,3,0,Training
13089,10,1,3,1,5,4,3,2,240000,1,1,1,2,1,1,0,0,1,1,7,3,5,0,1,0,0,2,2,1,2,0,Validation
13090,42,1,3,2,6,1,3,580,50000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,1,0,Training
13091,24,1,3,3,7.311854708,3,1,240,114000,0,3,,,1,6,0,0,1,1,7,0,2.582010801,0,0,0,0,,,,1,0,Test
13092,24,1,3,3,7,3,1,600,120000,0,3,,,1,6,0,0,1,1,5,9,9.186826803,0,0,0,0,,,,1,0,Validation
13093,24,1,3,3,8,18,1,500,450000,0,3,,,1,6,0,0,1,1,1,0,2.582010801,0,0,0,0,,,,1,0,Training
13094,42,2,3,2,5,4,3,600,150000,,,,,1,6,0,0,1,1,6,0,2.582010801,0,0,1,1,,,,1,0,Training
13095,42,1,3,1,7,9,2,80,80000,0,3,,,1,6,0,0,1,1,4,0,2.582010801,0,0,1,0,,,,1,0,Validation
13096,42,2,3,2,6,7,1,2,140000,0,3,,,1,5,0,0,1,1,3,0,2.582010801,0,0,1,0,,,,2,0,Training
13097,42,1,3,2,6,14,1,950,325000,0,3,1,4,1,1,0,0,1,1,3,0,3,0,0,1,0,3,1,1,4,1,Test
13098,42,1,5,3,9,1,1,730,490000,0,3,,,1,6,0,0,1,1,3,0,2.582010801,0,0,0,0,,,,1,0,Training
13099,42,2,4,2,11,6,1,1000,365000,0,3,1,4,1,1,0,0,1,1,1,0,2,0,0,0,0,2,1,1,2,0,Training
13100,24,1,3.252111125,2,7.311854708,4,1,1100,278047.29,0,3,5,1,1,2,1,0,1,2,6,0,6,0,1,0,0,3,10,10,4,1,Test
13101,42,1,4,2,7,2,1,520,280000,0,3,,,1,4,0,0,1,1,5,0,2.582010801,0,0,0,0,,,,1,0,Training
13102,24,1,4,2,10,7,1,680,320000,0,,1,4,2,1,0,0,1,1,6,0,3,0,0,0,0,3,1,1,4,0,Training
13103,24,1,4,2,10,7,1,480,450000,1,2,1,4,1,1,0,0,1,1,4,0,4,0,0,0,0,3,1,1,4,1,Training
13104,42,1,3,2,5,6,3,750,85000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Training
13105,42,1,2,2,5,1,1,520,95000,0,,5,2,1,2,0,0,1,1,4,1,2,2,1,0,0,1,10,10,2,0,Training
13106,42,1,4,2,9,3,1,720,100000,0,3,2,4,1,1,0,0,1,1,6,0,2,0,0,2,2,1,8,3,1,0,Training
13107,42,1,3,3,8,6,1,800,180000,0,,8,9,1,3,0,0,1,1,6,9,9,0,0,1,1,0,15,15,1,0,Test
13108,42,1,3,2,7,1,1,60,79000,0,3,2,4,1,1,0,0,1,1,6,0,2,0,0,2,0,1,3,3,4,0,Training
13109,24,1,3,2,6,4,1,150,275000,,3,8,4,1,3,0,0,1,1,7,0,2,0,0,1,1,1,15,15,6,0,Test
13110,42,1,3,2,7,3,1,120,400000,0,,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,1,1,3,0,Validation
13111,24,1,3,2,6,2,1,360,147000,0,,,,1,7,0,0,1,1,7,0,2.582010801,0,0,2,2,,,,2,0,Training
13112,10,1,3,2,6,6,3,570,240000,1,2,,,1,6,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,3,0,Test
13113,24,2,1,2,4,7,1,2,150000,0,,,,1,6,0,0,1,1,5,0,2.582010801,0,0,1,1,,,,1,0,Validation
13114,42,2,3,2,7,6,3,2,90000,0,,1,2,1,1,0,0,1,1,6,1,3,0,1,0,0,2,5,1,3,0,Training
13115,24,2,3,2,8,8,1,2,400000,0,,4,4,1,1,0,0,1,1,5,0,2,0,0,2,2,0,9,9,4,0,Training
13116,42,1,3,1,6,7,1,600,55000,0,,2,4,4,1,0,0,2,1,5,0,2,0,0,2,2,1,3,3,2,0,Test
13117,42,1,3.252111125,1,7.311854708,8,1,1,278047.29,0,3,4,4,1,1,0,0,1,1,5,0,3,0,0,2,2,2,6,9,1,0,Training
13118,24,1,4,2,11,18,1,600,500000,,3,1,1,1,1,0,0,1,1,1,1,3,0,1,0,0,2,1,1,2,1,Training
13119,42,1,4,2,9,4,1,1600,360000,0,3,2,4,1,1,0,0,1,1,6,0,4,0,0,1,0,2,3,3,2,0,Training
13120,24,2,3,2,13,2,1,2,575000,1,2,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,3,0,Training
13121,42,1,2,1,3,7,3,2,6000,0,,,,1,5,0,0,1,1,3,0,2.582010801,2,0,0,0,,,,2,0,Validation
13122,24,1,2,2,4,1,1,180,160000,,,,,1,6,0,0,1,1,5,0,2.582010801,0,0,1,1,,,,1,0,Test
13123,42,1,4,2,7,6,1,160,300000,0,3,2,4,1,1,0,0,1,1,7,0,2,0,0,2,0,1,6,3,2,0,Training
13124,42,1,3,2,5,5,1,450,225000,0,3,,,1,7,0,0,1,1,7,0,2.582010801,4,0,2,2,,,,2,0,Test
13125,42,1,3,2,8,4,1,1000,340000,0,3,3,4,1,1,0,0,1,1,6,0,3,0,0,2,0,2,8,7,3,1,Training
13126,42,1,2,2,3,4,1,410,350000,0,3,1,4,1,1,0,0,1,1,4,0,2,0,0,0,0,2,4,1,1,0,Training
13127,42,2,4,2,6,4,1,2,150000,0,3,8,4,1,3,0,0,1,1,7,0,2,0,0,1,1,0,15,15,1,0,Training
13128,42,1,3,3,6,2,2,400,150000,,3,,,1,6,0,0,1,1,3,0,2.582010801,0,0,1,1,,,,1,0,Training
13129,42,1,5,2,8,7,1,1000,500000,,3,2,4,1,1,0,0,1,1,5,0,3,0,0,0,0,2,3,3,4,1,Training
13130,42,3,3.252111125,2,7.311854708,1,3,2,110000,1,2,2,3,3,1,0,0,2,1,5,3,5,0,1,0,0,1,6,3,0,0,Test
13131,24,1,3,3,6,4,1,180,339000,0,3,1,4,3,1,0,0,1,1,5,0,3,0,0,0,0,2,1,1,2,0,Training
13132,42,2,3.252111125,2,7.311854708,1,1,2,278047.29,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Training
13133,24,2,4,2,9,6,1,900,350000,,,1,4,1,1,0,0,1,1,7,0,2,0,0,2,0,2,5,1,2,0,Training
13134,42,1,5,2,8,1,1,1400,45000,0,3,1,4,1,1,0,0,1,1,5,0,3,0,0,0,0,3,1,1,3,0,Validation
13135,24,1,3.252111125,3,7.311854708,6,1,1100,278047.29,0,3,1,3,3,1,0,0,2,1,5,2,4,0,1,0,0,2,2,1,2,0,Validation
13136,42,1,3.252111125,2,7.311854708,7,1,170,278047.29,0,3,,,1,4,0,0,1,1,1,0,2.582010801,0,0,0,0,,,,1,0,Test
13137,24,1,3,2,5,4,1,130,575000,,3,,,1,4,0,0,1,1,5,0,2.582010801,0,0,1,1,,,,1,0,Test
13138,42,1,3,1,6,13,1,1300,80000,0,3,1,4,1,1,0,0,1,1,4,0,3,0,0,1,0,3,2,1,3,0,Test
13139,10,1,3.252111125,1,7.311854708,6,1,2,278047.29,0,,1,4,1,1,0,0,1,1,4,0,2,0,0,0,0,2,1,1,0,0,Test
13140,24,1,4,2,8,8,1,360,450000,1,1,,9,1,1,0,2,1,1,5,9,9,0,0,0,0,3,1,,3,1,Test
13141,42,1,4,2,7,1,1,1000,60000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,4,1,2,0,Training
13142,24,1,4,2,10,7,1,980,300000,0,3,1,4,1,1,0,0,1,1,2,0,3,0,0,2,2,2,5,1,2,0,Training
13143,24,1,3,3,10,2,1,1400,93000,0,,,,1,6,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,2,0,Validation
13144,42,1,3,3,6,8,1,50,12500,0,3,4,4,1,1,0,0,1,1,5,0,2,0,0,2,2,0,9,9,2,0,Training
13145,24,1,3.252111125,3,7.311854708,7,1,1200,278047.29,1,2,,,1,6,0,0,1,1,5,0,2.582010801,0,0,1,1,,,,1,0,Training
13146,42,1,3,3,7,10,1,660,300000,0,3,3,4,3,1,0,0,2,1,4,0,2,0,0,2,1,1,7,7,2,0,Training
13147,42,1,2,1,5,6,3,1,2000,0,,,,1,4,0,0,1,1,6,0,2.582010801,0,0,1,1,,,,1,0,Validation
13148,24,1,4,2,12,9,1,120,580000,0,3,7,2,1,3,0,0,1,1,2,2,3,0,1,0,0,1,13,13,1,0,Test
13149,42,1,4,2,11,7,1,2100,235000,0,3,1,4,1,1,0,0,1,1,5,0,4,0,0,0,0,3,1,1,6,0,Training
13150,42,2,3.252111125,2,7.311854708,1,1,2,278047.29,0,3,2,4,1,1,0,0,1,1,2,0,2,0,0,0,0,1,8,3,2,0,Training
13151,24,1,5,2,10,6,1,300,215000,0,,2,9,4,1,0,0,1,1,4,9,9,0,1,0,0,3,4,3,3,0,Test
13152,42,1,4,2,8,4,3,500,200000,0,3,4,4,3,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Validation
13153,10,1,3.252111125,3,7.311854708,6,1,300,278047.29,1,1,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,2,0,Validation
13154,42,1,4,2,9,6,1,740,432000,0,3,2,4,1,1,0,0,1,1,6,0,2,0,0,1,1,1,6,3,2,1,Training
13155,42,2,3,2,5,5,3,960,90000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Training
13156,42,1,3.252111125,3,7.311854708,1,3,100,278047.29,0,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Test
13157,10,1,3.252111125,1,7.311854708,9,1,710,278047.29,0,3,1,4,1,1,0,0,1,1,2,0,2,0,0,0,0,2,2,1,6,0,Test
13158,24,1,5,2,10,6,1,460,570000,0,3,1,2,1,1,0,0,1,1,5,1,3,0,1,1,0,3,1,1,3,1,Test
13159,24,1,4,2,9,1,1,470,800000,,3,,,4,5,0,0,1,1,3,0,2.582010801,1,0,0,0,,,,1,0,Training
13160,42,2,3.252111125,1,7.311854708,11,1,2,278047.29,0,3,4,4,1,1,0,0,1,1,4,0,2,0,0,2,2,0,9,9,2,0,Training
13161,24,1,3,3,6,2,1,450,15000,0,,,,1,4,0,0,1,1,5,0,2.582010801,0,0,1,1,,,,2,0,Test
13162,42,1,2,2,7,4,1,420,220000,0,3,7,4,1,3,0,0,1,1,6,0,2,0,0,0,0,1,14,14,1,1,Training
13163,42,1,4,2,10,7,1,1200,300000,0,3,4,4,1,1,0,0,1,1,5,0,2,0,0,0,0,1,8,9,3,0,Validation
13164,24,1,4,2,8,7,1,180,615000,0,3,1,2,1,1,0,0,1,1,4,2,4,0,1,0,0,2,1,1,2,1,Validation
13165,42,3,5,2,9,1,1,2,450000,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Training
13166,42,1,3.252111125,3,7.311854708,1,3,1200,278047.29,0,,,,1,6,0,0,1,1,4,0,2.582010801,0,0,1,1,,,,0,0,Validation
13167,42,2,3,2,5,6,3,2,130000,0,,,,1,6,0,0,1,1,6,0,2.582010801,0,0,1,1,,,,1,0,Test
13168,42,2,4,2,7,4,1,270,415000,,3,2,1,1,1,0,0,1,1,4,2,4,0,1,0,0,1,3,3,2,0,Training
13169,42,2,3.252111125,2,7.311854708,5,1,450,278047.29,0,3,5,2,1,2,0,0,1,1,1,1,2,2,1,0,0,1,10,10,3,0,Training
13170,42,1,2,2,4,1,3,1200,30000,0,,8,9,1,3,0,0,1,1,4,9,9,0,1,0,0,0,15,15,1,0,Training
13171,42,3,2,2,6,3,1,2,125000,0,3,3,4,1,1,0,0,1,1,6,0,2,0,0,0,0,1,3,7,3,0,Training
13172,24,1,3,3,6,3,1,20,135000,0,3,,,1,6,0,0,1,1,5,0,2.582010801,0,0,0,0,,,,1,0,Validation
13173,42,1,3.252111125,3,7.311854708,1,1,300,278047.29,0,3,,,1,4,0,0,1,1,1,0,2.582010801,0,0,0,0,,,,1,0,Test
13174,42,3,3,2,5,9,1,2,350000,0,3,,,1,5,0,0,1,1,5,0,2.582010801,0,0,0,0,,,,1,0,Training
13175,42,2,4,2,7,13,1,2000,250000,0,3,1,2,1,1,0,0,1,1,4,2,4,0,1,0,0,2,1,1,3,1,Test
13176,42,1,4,2,9,7,1,660,350000,1,2,,,1,6,0,0,1,1,4,0,2.582010801,0,0,1,0,,,,1,0,Training
13177,24,1,3.252111125,3,7.311854708,8,1,230,278047.29,1,1,7,4,5,3,0,0,1,1,4,0,2,0,0,1,0,2,13,13,2,0,Training
13178,24,1,3,3,7.311854708,4,1,200,175000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,4,0,Validation
13179,24,1,4,2,7,6,1,200,400000,,3,2,2,1,1,0,0,1,1,7,1,3,0,1,2,1,1,7,3,3,1,Training
13180,42,1,3.252111125,1,7.311854708,6,3,1,278047.29,0,,,,1,7,0,0,1,1,3,0,2.582010801,4,0,0,0,,,,1,0,Training
13181,24,1,4,2,14,1,1,60,800000,0,,4,4,1,1,0,0,1,1,5,0,2,0,0,2,2,0,9,9,2,0,Validation
13182,24,1,2,2,7,3,1,710,83000,0,3,,,3,4,0,0,1,1,4,9,9.186826803,0,0,0,0,,,,1,0,Validation
13183,42,1,3.252111125,2,7.311854708,1,1,2,58000,0,,,,1,7,0,0,1,1,3,0,2.582010801,4,0,0,0,,,,2,0,Test
13184,10,1,2,2,7.311854708,7,1,200,150000,0,3,3,4,1,1,0,0,1,1,4,0,2,0,1,0,0,1,3,7,2,0,Validation
13185,42,,2,7,4,5,1,1,600000,0,,,,1,6,0,0,1,1,6,0,2.582010801,0,0,1,1,,,,1,0,Validation
13186,10,1,3,2,7,9,1,780,300000,0,3,1,4,1,1,0,0,1,1,2,0,2,0,0,1,0,2,1,1,2,0,Training
13187,42,1,3.252111125,2,7.311854708,3,3,300,278047.29,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,1,0,Training
13188,24,,3,8,5,11,1,1,250000,,3,2,4,1,1,0,0,1,1,4,0,2,0,0,1,0,1,7,3,2,1,Validation
13189,24,1,3,3,5,6,2,180,332000,0,,,,1,4,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,1,0,Training
13190,42,1,3,2,5,7,1,1100,215000,0,3,1,2,1,1,0,0,1,1,6,1,6,0,1,0,0,3,2,1,2,0,Training
13191,42,1,3,2,6,18,1,2000,320000,0,3,1,1,1,1,0,0,1,1,2,1,3,0,1,0,0,2,4,1,2,0,Test
13192,42,2,2,2,6,6,1,2,250000,0,3,3,4,1,1,0,0,1,1,6,0,2,0,0,2,1,1,7,7,2,0,Training
13193,42,2,3.252111125,2,7.311854708,1,1,2,278047.29,0,,8,4,1,3,0,0,1,1,5,0,3,0,0,2,2,1,15,15,4,0,Test
13194,42,2,3.252111125,2,7.311854708,5,1,2,278047.29,0,3,5,2,1,2,0,0,1,1,5,2,3,0,1,0,0,3,11,10,3,0,Validation
13195,42,2,3.252111125,2,7.311854708,7,1,2,278047.29,0,3,,,1,4,0,0,1,1,5,0,2.582010801,0,0,0,0,,,,1,0,Test
13196,42,1,3,2,8,5,1,950,210000,,3,1,2,1,1,0,0,1,1,2,1,3,0,1,0,0,2,1,1,2,0,Validation
13197,24,2,3,2,6,1,1,2,150000,0,3,2,2,1,1,0,0,1,1,7,1,4,0,1,0,0,2,3,3,3,0,Validation
13198,24,1,2,3,10,3,1,1000,370000,0,3,,,1,6,0,0,1,1,2,0,2.582010801,0,0,0,0,,,,1,0,Training
13199,24,1,2,2,8,1,1,2,180000,0,3,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,1,1,3,0,Training
13200,42,1,3.252111125,2,7.311854708,1,1,450,278047.29,0,3,2,4,1,1,0,0,1,1,5,0,3,0,0,0,0,2,3,3,3,0,Test
13201,24,1,4,2,7,5,1,500,350000,0,,,,1,7,0,0,1,1,6,0,2.582010801,0,0,2,1,,,,1,0,Training
13202,24,1,3,3,5,1,1,800,120000,0,3,,,1,4,0,0,1,1,3,0,2.582010801,0,0,1,0,,,,1,0,Test
13203,10,1,4,2,10,7,1,900,400000,0,3,1,4,1,1,0,0,1,1,6,0,3,0,0,0,0,3,2,1,3,0,Training
13204,24,1,4,2,7,4,1,450,320000,0,,,,1,6,0,0,1,1,5,9,9.186826803,0,0,0,0,,,,1,0,Test
13205,24,1,2,3,7,5,1,60,140000,0,,2,9,1,1,0,0,1,1,6,9,9,0,0,2,2,2,6,3,2,0,Validation
13206,42,2,2,2,5,1,1,800,215000,0,3,,,1,4,0,0,1,1,5,0,2.582010801,0,0,0,0,,,,1,0,Validation
13207,42,2,4,2,7,1,1,70,150000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,3,0,Test
13208,24,1,2,2,5,3,3,2,282000,0,,,,1,6,0,0,1,1,7,9,9.186826803,0,0,1,1,,,,0,0,Test
13209,24,1,3,2,6,7,1,480,125000,0,3,3,3,1,1,0,0,1,1,5,2,6,0,1,0,0,3,3,7,4,0,Training
13210,42,3,4,2,8,1,3,2,218000,0,,,,1,6,0,0,1,1,6,0,2.582010801,0,0,1,1,,,,1,0,Training
13211,42,2,2,2,4,3,3,2,150000,,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Training
13212,42,1,4,2,7,2,1,840,60000,0,3,1,4,3,1,0,0,1,1,5,0,4,0,0,0,0,3,2,1,3,0,Training
13213,10,1,4,2,8,18,1,600,260000,0,3,1,2,1,1,0,0,1,1,2,1,4,0,1,0,0,2,1,1,3,0,Test
13214,24,1,4,2,8,5,1,800,950000,0,,4,4,1,1,0,0,1,1,6,0,2,0,0,2,2,1,6,9,2,0,Test
13215,10,1,3,2,9,8,2,280,559000,0,,4,4,1,1,0,0,1,1,4,0,2,0,0,2,2,0,9,9,2,0,Validation
13216,42,1,4,2,11,7,1,1200,385000,0,,2,2,3,1,0,0,1,1,5,1,4,0,1,0,0,2,7,3,4,0,Training
13217,42,1,3,2,7.311854708,4,3,300,106000,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Training
13218,24,1,3,2,6,1,2,320,1250000,0,3,8,4,1,3,0,0,1,1,7,0,2,0,0,1,1,0,15,15,1,1,Test
13219,24,1,4,2,14,7,1,400,500000,1,1,1,9,1,1,0,0,1,1,5,9,9,0,0,0,0,3,4,1,3,1,Training
13220,10,1,3,2,10,18,1,140,230000,0,,1,4,1,1,0,0,1,1,1,0,2,0,0,2,0,2,2,4,2,0,Training
13221,24,1,3.252111125,3,7.311854708,3,1,50,278047.29,0,3,,,1,7,0,0,1,1,5,0,2.582010801,4,0,0,0,,,,2,0,Validation
13222,42,1,4,2,6,2,1,430,130000,0,,1,4,1,1,0,0,1,1,3,0,2,0,0,0,0,2,1,1,2,0,Training
13223,42,2,3.252111125,2,7.311854708,1,3,2,278047.29,0,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Validation
13224,42,1,2,2,5,2,1,390,107000,0,3,,,1,6,0,0,1,1,4,0,2.582010801,0,0,0,0,,,,1,0,Validation
13225,24,1,3.252111125,2,7.311854708,4,1,1500,278047.29,0,3,4,2,1,1,1,0,1,2,6,0,6,0,1,1,0,3,9,9,5,1,Training
13226,42,3,3.252111125,2,7.311854708,1,1,2,278047.29,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,0,0,,,,2,0,Validation
13227,24,1,3,2,7,6,1,100,250000,0,,,,1,4,0,0,1,1,6,0,2.582010801,0,0,1,0,,,,1,0,Training
13228,42,1,4,2,7,8,1,360,320000,1,2,7,2,1,3,0,0,1,1,4,2,4,4,1,0,0,2,13,13,3,0,Training
13229,10,1,3,2,8,6,1,2,170000,0,3,1,9,1,1,0,0,1,1,2,9,9,0,1,0,0,2,4,1,2,0,Training
13230,24,2,4,2,11,7,1,300,500000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,1,0,2,1,1,3,1,Test
13231,42,2,4,2,9,7,1,2,200000,0,3,1,2,1,1,0,0,1,1,6,1,3,0,1,0,0,3,1,1,3,1,Test
13232,24,,2,9,5,5,1,150,300000,0,,,,1,6,0,0,1,1,3,0,2.582010801,0,0,1,1,,,,1,0,Validation
13233,42,2,4,2,9,8,1,2,400000,0,3,1,2,1,1,0,0,1,1,5,3,5,0,1,0,0,3,4,1,2,1,Training
13234,42,1,4,2,7,3,1,600,475000,0,3,1,2,1,1,0,0,1,1,5,3,5,0,1,0,0,2,1,1,2,1,Test
13235,24,1,4,2,7,1,1,800,180000,0,3,7,3,1,3,0,0,1,1,1,2,3,0,1,0,0,1,14,13,1,0,Training
13236,42,2,3,2,8,1,1,2,325000,1,2,1,2,2,1,1,0,1,2,5,2,5,0,1,1,1,2,2,1,3,1,Test
13237,24,1,4,2,7,4,1,800,200000,0,3,,,1,4,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,1,0,Training
13238,24,1,4,3,10,11,1,60,325000,0,3,1,4,4,1,0,0,1,1,4,0,2,0,0,2,1,2,1,1,2,0,Training
13239,42,1,3,3,8,3,3,200,250000,0,,8,4,1,3,0,0,1,1,7,0,2,0,0,1,1,1,15,15,2,0,Training
13240,42,1,3,2,6,6,1,1100,135000,0,,,,1,6,0,0,1,1,7,9,9.186826803,0,0,1,1,,,,1,0,Training
13241,42,1,5,2,13,4,1,3000,150000,0,,4,4,1,1,0,0,1,1,6,0,2,0,0,2,2,0,9,9,2,0,Training
13242,42,2,3,2,9,6,1,800,195000,0,3,2,9,2,1,0,0,1,1,7,9,9,0,0,0,0,2,3,3,2,0,Training
13243,42,1,3,2,6,10,1,2,250000,0,3,4,4,1,1,0,0,1,1,4,0,2,0,0,2,0,0,9,9,2,0,Training
13244,42,1,2,2,6,1,3,220,70000,0,3,4,4,1,1,0,0,1,1,6,0,2,0,0,2,2,0,9,9,2,0,Test
13245,24,1,4,2,7,8,1,900,115000,0,3,1,2,1,1,0,0,1,1,5,1,3,0,1,0,0,2,4,2,2,0,Training
13246,42,2,3.252111125,2,7.311854708,6,1,2,278047.29,0,3,1,4,1,1,0,0,1,1,3,0,2,0,0,0,0,2,1,1,2,0,Validation
13247,24,,1,8,3,1,1,1,50000,0,3,,,1,6,0,0,1,1,2,0,2.582010801,0,0,1,1,,,,1,0,Training
13248,42,3,4,2,8,1,1,2,200000,0,,3,9,1,1,0,0,1,1,5,9,9,0,0,2,2,1,7,7,3,0,Training
